Index,Address,Match,Exact,Address_2,Coords,Coords_2,Coords_3,Coords_4,Coords_5,Coords_6,Coords_7,Lon,Lat,Analysis (Copper),Analysis (Lead),City,Copper (ppb),Date Submitted,Lead (ppb),Sample Number,Street #,Street Name,Zip Code
1006,"2430 BASSETT PL, FLINT, MI, 48504",Match,Exact,"2430 BASSETT PL, FLINT, MI, 48504","-83.72354,43.038475",69564784.0,R,26.0,49.0,900.0,4003.0,-83.72354,43.038475,Copper,Lead,FLINT,60.0,2016-03-15 12:23:21,7.0,LG23548,2430,BASSETT PL,48504
2337,"3801  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3801 BROWNELL BLVD, FLINT, MI, 48504","-83.72763,43.04908",69564445.0,L,26.0,49.0,700.0,4004.0,-83.72763,43.04908,Copper,Lead,FLINT,0.0,2016-01-27 13:14:14,0.0,LG05050,3801 ,BROWNELL BLVD,48504
1005,"2430  BASSETT PL, FLINT, MI, 48504",Match,Exact,"2430 BASSETT PL, FLINT, MI, 48504","-83.72354,43.038475",69564784.0,R,26.0,49.0,900.0,4003.0,-83.72354,43.038475,Copper,Lead,FLINT,0.0,2015-10-01 11:10:37,7.0,LF85798,2430 ,BASSETT PL,48504
2336,"3713  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3713 BROWNELL BLVD, FLINT, MI, 48504","-83.72763,43.048557",69564445.0,L,26.0,49.0,700.0,4004.0,-83.72763,43.048557,Copper,Lead,FLINT,0.0,2016-01-26 13:47:44,0.0,LG04556,3713 ,BROWNELL BLVD,48504
1003,"2426 BASSETT PL, FLINT, MI, 48504",Match,Exact,"2426 BASSETT PL, FLINT, MI, 48504","-83.72354,43.03844",69564784.0,R,26.0,49.0,900.0,4003.0,-83.72354,43.03844,Copper,Lead,FLINT,100.0,2016-03-15 12:09:47,3.0,LG23439,2426,BASSETT PL,48504
2334,"3617 BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3617 BROWNELL BLVD, FLINT, MI, 48504","-83.72762,43.047665",69564451.0,L,26.0,49.0,700.0,4015.0,-83.72762,43.047665,Copper,Lead,FLINT,0.0,2016-05-19 12:36:17,12.0,LG46193,3617,BROWNELL BLVD,48504
2333,"3610 BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3610 BROWNELL BLVD, FLINT, MI, 48504","-83.72761,43.04763",69564451.0,R,26.0,49.0,700.0,4016.0,-83.72761,43.04763,Copper,Lead,FLINT,0.0,2016-04-01 12:06:20,0.0,LG31062,3610,BROWNELL BLVD,48504
1001,"2426  BASSETT PL, FLINT, MI, 48504",Match,Exact,"2426 BASSETT PL, FLINT, MI, 48504","-83.72354,43.03844",69564784.0,R,26.0,49.0,900.0,4003.0,-83.72354,43.03844,Copper,Lead,FLINT,60.0,2015-10-01 11:10:34,2.0,LF85795,2426 ,BASSETT PL,48504
2332,"3610  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3610 BROWNELL BLVD, FLINT, MI, 48504","-83.72761,43.04763",69564451.0,R,26.0,49.0,700.0,4016.0,-83.72761,43.04763,Copper,Lead,FLINT,0.0,2016-01-21 13:43:41,2.0,LG01548,3610 ,BROWNELL BLVD,48504
4994,"2112  CUMINGS AVE, FLINT, MI, 48503",Match,Exact,"2112 CUMINGS AVE, FLINT, MI, 48503","-83.714355,43.002834",69573955.0,R,26.0,49.0,3700.0,1008.0,-83.714355,43.002834,Copper,Lead,FLINT,0.0,2016-02-17 14:23:59,12.0,LG14997,2112 ,CUMINGS AVE,48503
3664,"3526  CLAIRMONT ST, FLINT, MI, 48503",Match,Exact,"3526 CLAIRMONT ST, FLINT, MI, 48503","-83.73234,42.997482",69573589.0,R,26.0,49.0,3600.0,4019.0,-83.73234,42.997482,Copper,Lead,FLINT,0.0,2016-02-24 08:41:07,8.0,LG17685,3526 ,CLAIRMONT ST,48503
4995,"2112 CUMINGS AVE, FLINT, MI, 48503",Match,Exact,"2112 CUMINGS AVE, FLINT, MI, 48503","-83.714355,43.002834",69573955.0,R,26.0,49.0,3700.0,1008.0,-83.714355,43.002834,Copper,Lead,FLINT,0.0,2016-06-09 12:35:43,1.0,LG51453,2112,CUMINGS AVE,48503
4996,"2215  CUMINGS AVE, FLINT, MI, 48503",Match,Exact,"2215 CUMINGS AVE, FLINT, MI, 48503","-83.71501,43.00263",69573952.0,L,26.0,49.0,3700.0,1012.0,-83.71501,43.00263,Copper,Lead,,0.0,2016-01-15 11:02:06,2.0,LF99966,2215 ,CUMINGS AVE,48503
3666,"3526 CLAIRMONT ST, FLINT, MI, 48503",Match,Exact,"3526 CLAIRMONT ST, FLINT, MI, 48503","-83.73234,42.997482",69573589.0,R,26.0,49.0,3600.0,4019.0,-83.73234,42.997482,Copper,Lead,FLINT,0.0,2016-03-16 09:28:39,1.0,LG24152,3526,CLAIRMONT ST,48503
4997,"2302  CUMINGS AVE, FLINT, MI, ",Match,Exact,"2302 CUMINGS AVE, FLINT, MI, 48503","-83.71631,43.00228",69573921.0,R,26.0,49.0,3700.0,4006.0,-83.71631,43.00228,Copper,Lead,FLINT,310.0,2016-02-04 13:23:33,173.0,LG09415,2302 ,CUMINGS AVE,
4998,"2302 CUMINGS AVE, FLINT, MI, 48503",Match,Exact,"2302 CUMINGS AVE, FLINT, MI, 48503","-83.71631,43.00228",69573921.0,R,26.0,49.0,3700.0,4006.0,-83.71631,43.00228,Copper,Lead,FLINT,440.0,2016-03-11 12:53:25,37.0,LG22604,2302,CUMINGS AVE,48503
3669,"3574  CLAIRMONT ST, FLINT, MI, 48503",Match,Exact,"3574 CLAIRMONT ST, FLINT, MI, 48503","-83.732765,42.99747",69573589.0,R,26.0,49.0,3600.0,4019.0,-83.732765,42.99747,Copper,Lead,FLINT,50.0,2016-02-24 08:00:36,0.0,LG17413,3574 ,CLAIRMONT ST,48503
1009,"1709  BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1709 BAYBERRY LN, FLINT, MI, 48507","-83.7042,42.99047",69574546.0,L,26.0,49.0,13500.0,2017.0,-83.7042,42.99047,Copper,Lead,FLINT,0.0,2016-02-08 13:04:45,0.0,LG10652,1709 ,BAYBERRY LN,48507
3680,"3717 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3717 CLAIRMONT ST, FLINT, MI, 48532","-83.73443,42.9974",69573573.0,L,26.0,49.0,3600.0,3017.0,-83.73443,42.9974,Copper,Lead,FLINT,0.0,2016-03-09 12:45:04,0.0,LG21849,3717,CLAIRMONT ST,48532
3681,"3810  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3810 CLAIRMONT ST, FLINT, MI, 48532","-83.73572,42.997364",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.73572,42.997364,Copper,Lead,FLINT,0.0,2016-01-19 16:18:32,0.0,LG00471,3810 ,CLAIRMONT ST,48532
3682,"3818  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3818 CLAIRMONT ST, FLINT, MI, 48532","-83.73581,42.997364",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.73581,42.997364,Copper,Lead,FLINT,200.0,2016-01-21 15:48:00,3.0,LG01853,3818 ,CLAIRMONT ST,48532
3683,"3818 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3818 CLAIRMONT ST, FLINT, MI, 48532","-83.73581,42.997364",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.73581,42.997364,Copper,Lead,FLINT,260.0,2016-05-03 13:30:14,6.0,LG42061,3818,CLAIRMONT ST,48532
3684,"3825  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3825 CLAIRMONT ST, FLINT, MI, 48532","-83.73588,42.99735",69573389.0,L,26.0,49.0,3600.0,3016.0,-83.73588,42.99735,Copper,Lead,FLINT,0.0,2016-02-02 14:01:35,0.0,LG07878,3825 ,CLAIRMONT ST,48532
1022,"706  BEACH ST, FLINT, MI, 48502",Match,Exact,"706 BEACH ST, FLINT, MI, 48502","-83.69031,43.013306",69568096.0,R,26.0,49.0,2800.0,2092.0,-83.69031,43.013306,Copper,Lead,FLINT,0.0,2016-02-02 13:25:06,0.0,LG07630,706 ,BEACH ST,48502
2353,"4202  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4202 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.052658",69564416.0,R,26.0,49.0,700.0,1003.0,-83.727646,43.052658,Copper,Lead,FLINT,110.0,2016-02-06 11:42:27,1.0,LG10194,4202 ,BROWNELL BLVD,48504
2352,"4125  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4125 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.0517",69564443.0,L,26.0,49.0,700.0,1014.0,-83.72765,43.0517,Copper,Lead,FLINT,60.0,2016-02-26 12:38:14,0.0,LG18437,4125 ,BROWNELL BLVD,48504
1020,"1933 BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1933 BAYBERRY LN, FLINT, MI, 48507","-83.70622,42.991486",69574506.0,L,26.0,49.0,13500.0,2017.0,-83.70622,42.991486,Copper,Lead,FLINT,230.0,2016-03-15 12:09:43,1.0,LG23435,1933,BAYBERRY LN,48507
2351,"4122 BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4122 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.05168",69564443.0,R,26.0,49.0,700.0,1003.0,-83.72764,43.05168,Copper,Lead,FLINT,0.0,2016-03-16 13:14:38,0.0,LG24515,4122,BROWNELL BLVD,48504
2350,"4114  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4114 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.05161",69564443.0,R,26.0,49.0,700.0,1003.0,-83.72764,43.05161,Copper,Lead,FLINT,0.0,2016-02-03 13:41:41,0.0,LG08626,4114 ,BROWNELL BLVD,48504
1019,"1932  BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1932 BAYBERRY LN, FLINT, MI, 48507","-83.706215,42.991497",69574506.0,R,26.0,49.0,13500.0,2015.0,-83.706215,42.991497,Copper,Lead,FLINT,60.0,2016-02-03 13:38:17,0.0,LG08464,1932 ,BAYBERRY LN,48507
2349,"4113  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4113 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.051594",69564443.0,L,26.0,49.0,700.0,1014.0,-83.72765,43.051594,Copper,Lead,FLINT,110.0,2016-02-10 14:29:06,0.0,LG11922,4113 ,BROWNELL BLVD,48504
1017,"1929  BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1929 BAYBERRY LN, FLINT, MI, 48507","-83.70616,42.991467",69574506.0,L,26.0,49.0,13500.0,2017.0,-83.70616,42.991467,Copper,Lead,FLINT,100.0,2016-02-17 13:30:38,0.0,LG14641,1929 ,BAYBERRY LN,48507
2348,"4017 BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4017 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.050735",69564443.0,L,26.0,49.0,700.0,1014.0,-83.727646,43.050735,Copper,Lead,FLINT,0.0,2016-04-22 13:29:01,0.0,LG38279,4017,BROWNELL BLVD,48504
1016,"1923  BAYBERRY LN, FLINT, MI, ",Match,Exact,"1923 BAYBERRY LN, FLINT, MI, 48507","-83.70607,42.991436",69574506.0,L,26.0,49.0,13500.0,2017.0,-83.70607,42.991436,Copper,Lead,,130.0,2016-01-28 13:38:15,0.0,LG05702,1923 ,BAYBERRY LN,
2347,"4005  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4005 BROWNELL BLVD, FLINT, MI, 48504","-83.727646,43.05063",69564443.0,L,26.0,49.0,700.0,1014.0,-83.727646,43.05063,Copper,Lead,FLINT,50.0,2016-01-27 13:01:12,4.0,LG04769,4005 ,BROWNELL BLVD,48504
1015,"1918 BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1918 BAYBERRY LN, FLINT, MI, 48507","-83.706,42.991425",69574506.0,R,26.0,49.0,13500.0,2015.0,-83.706,42.991425,Copper,Lead,FLINT,0.0,2016-05-03 13:28:26,0.0,LG41966,1918,BAYBERRY LN,48507
2346,"4002  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4002 BROWNELL BLVD, FLINT, MI, 48504","-83.72763,43.05061",69564443.0,R,26.0,49.0,700.0,1003.0,-83.72763,43.05061,Copper,Lead,FLINT,70.0,2016-01-29 12:42:21,0.0,LG05987,4002 ,BROWNELL BLVD,48504
1014,"1901  BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1901 BAYBERRY LN, FLINT, MI, 48507","-83.705734,42.99133",69574506.0,L,26.0,49.0,13500.0,2017.0,-83.705734,42.99133,Copper,Lead,FLINT,160.0,2016-02-04 13:17:37,13.0,LG09245,1901 ,BAYBERRY LN,48507
2345,"3913  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3913 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.049744",69564445.0,L,26.0,49.0,700.0,4004.0,-83.72764,43.049744,Copper,Lead,FLINT,0.0,2016-02-01 13:30:10,10.0,LG06932,3913 ,BROWNELL BLVD,48504
1013,"1817 BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1817 BAYBERRY LN, FLINT, MI, 48507","-83.7049,42.990875",69574546.0,L,26.0,49.0,13500.0,2017.0,-83.7049,42.990875,Copper,Lead,FLINT,100.0,2016-05-17 12:49:48,3.0,LG45450,1817,BAYBERRY LN,48507
2344,"3902  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3902 BROWNELL BLVD, FLINT, MI, 48504","-83.72762,43.049686",69564445.0,R,26.0,49.0,700.0,4003.0,-83.72762,43.049686,Copper,Lead,FLINT,230.0,2016-02-23 12:46:18,6.0,LG16951,3902 ,BROWNELL BLVD,48504
1012,"1817  BAYBERRY LN, FLINT, MI, 48507",Match,Exact,"1817 BAYBERRY LN, FLINT, MI, 48507","-83.7049,42.990875",69574546.0,L,26.0,49.0,13500.0,2017.0,-83.7049,42.990875,Copper,Lead,FLINT,0.0,2016-02-17 13:31:28,0.0,LG14688,1817 ,BAYBERRY LN,48507
2343,"3901  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"3901 BROWNELL BLVD, FLINT, MI, 48504","-83.72764,43.049675",69564445.0,L,26.0,49.0,700.0,4004.0,-83.72764,43.049675,Copper,Lead,FLINT,0.0,2016-02-06 11:40:23,2.0,LG10138,3901 ,BROWNELL BLVD,48504
3674,"3705  CLAIRMONT ST, FLINT, MI, ",Match,Exact,"3705 CLAIRMONT ST, FLINT, MI, 48532","-83.734314,42.997402",69573573.0,L,26.0,49.0,3600.0,3017.0,-83.734314,42.997402,Copper,Lead,FLINT,90.0,2016-02-03 13:37:19,4.0,LG08419,3705 ,CLAIRMONT ST,
3675,"3706  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3706 CLAIRMONT ST, FLINT, MI, 48532","-83.73434,42.997414",69573573.0,R,26.0,49.0,3600.0,3014.0,-83.73434,42.997414,Copper,Lead,FLINT,120.0,2016-01-20 13:22:27,1.0,LG00962,3706 ,CLAIRMONT ST,48532
3676,"3709  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3709 CLAIRMONT ST, FLINT, MI, 48532","-83.73435,42.997402",69573573.0,L,26.0,49.0,3600.0,3017.0,-83.73435,42.997402,Copper,Lead,FLINT,80.0,2015-10-26 15:42:07,0.0,LF88956,3709 ,CLAIRMONT ST,48532
3678,"3709 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3709 CLAIRMONT ST, FLINT, MI, 48532","-83.73435,42.997402",69573573.0,L,26.0,49.0,3600.0,3017.0,-83.73435,42.997402,Copper,Lead,FLINT,160.0,2016-04-22 13:27:54,0.0,LG38215,3709,CLAIRMONT ST,48532
3679,"3713 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3713 CLAIRMONT ST, FLINT, MI, 48532","-83.73439,42.997402",69573573.0,L,26.0,49.0,3600.0,3017.0,-83.73439,42.997402,Copper,Lead,FLINT,150.0,2016-05-10 12:44:44,1.0,LG43563,3713,CLAIRMONT ST,48532
3690,"3934 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3934 CLAIRMONT ST, FLINT, MI, 48532","-83.737114,42.99733",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.737114,42.99733,Copper,Lead,FLINT,60.0,2016-03-28 12:09:55,8.0,LG29179,3934,CLAIRMONT ST,48532
3691,"1114  CLANCY AVE, FLINT, MI, 48503",Match,Exact,"1114 CLANCY AVE, FLINT, MI, 48503","-83.72493,43.002106",69573809.0,R,26.0,49.0,3600.0,4001.0,-83.72493,43.002106,Copper,Lead,FLINT,180.0,2016-01-21 13:36:49,0.0,LG01318,1114 ,CLANCY AVE,48503
3692,"1402  CLANCY AVE, FLINT, MI, 48503",Match,Exact,"1402 CLANCY AVE, FLINT, MI, 48503","-83.72486,43.000023",69573846.0,R,26.0,49.0,3600.0,4012.0,-83.72486,43.000023,Copper,Lead,FLINT,0.0,2016-01-21 15:59:51,0.0,LG01896,1402 ,CLANCY AVE,48503
3694,"1422  CLANCY AVE, FLINT, MI, 48503",Match,Exact,"1422 CLANCY AVE, FLINT, MI, 48503","-83.72485,42.999886",69573846.0,R,26.0,49.0,3600.0,4012.0,-83.72485,42.999886,Copper,Lead,FLINT,0.0,2015-09-23 11:44:16,7.0,LF84315,1422 ,CLANCY AVE,48503
3695,"3008 CLARENDON ST, FLINT, MI, 48504",Match,Exact,"3008 CLARENDON ST, FLINT, MI, 48504","-83.73343,43.020844",69564990.0,R,26.0,49.0,10812.0,3023.0,-83.73343,43.020844,Copper,Lead,FLINT,0.0,2016-06-23 13:09:09,0.0,LG55287,3008,CLARENDON ST,48504
1033,"913  BEARD ST, FLINT, MI, 48503",Match,Exact,"913 BEARD ST, FLINT, MI, 48503","-83.669785,43.017918",69569272.0,L,26.0,49.0,3000.0,3017.0,-83.669785,43.017918,Copper,Lead,FLINT,60.0,2016-02-23 13:11:42,0.0,LG17092,913 ,BEARD ST,48503
1032,"912  BEARD ST, FLINT, MI, 48503",Match,Exact,"912 BEARD ST, FLINT, MI, 48503","-83.6698,43.017918",69569272.0,R,26.0,49.0,3000.0,3018.0,-83.6698,43.017918,Copper,Lead,FLINT,0.0,2016-02-26 12:58:43,1.0,LG18477,912 ,BEARD ST,48503
2363,"201  BROWNING AVE, FLINT, MI, 48507",Match,Exact,"201 BROWNING AVE, FLINT, MI, 48507","-83.67324,42.983036",69575698.0,L,26.0,49.0,3500.0,1029.0,-83.67324,42.983036,Copper,Lead,FLINT,0.0,2016-02-04 13:13:20,0.0,LG09122,201 ,BROWNING AVE,48507
1031,"911  BEARD ST, FLINT, MI, 48503",Match,Exact,"911 BEARD ST, FLINT, MI, 48503","-83.669785,43.01795",69569272.0,L,26.0,49.0,3000.0,3017.0,-83.669785,43.01795,Copper,Lead,FLINT,0.0,2016-01-30 12:31:11,0.0,LG06358,911 ,BEARD ST,48503
1030,"3298  BEACON ST, FLINT, MI, 48504",Match,Exact,"3298 BEACON ST, FLINT, MI, 48504","-83.73791,43.03972",69603955.0,L,26.0,49.0,10812.0,2002.0,-83.73791,43.03972,Copper,Lead,FLINT,0.0,2016-02-10 14:11:46,0.0,LG11793,3298 ,BEACON ST,48504
2360,"4230  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4230 BROWNELL BLVD, FLINT, MI, 48504","-83.72765,43.052982",69564416.0,R,26.0,49.0,700.0,1003.0,-83.72765,43.052982,Copper,Lead,FLINT,0.0,2016-02-03 13:39:26,0.0,LG08528,4230 ,BROWNELL BLVD,48504
1029,"3817  BEACHWOOD AVE, FLINT, MI, 48506",Match,Non_Exact,"3817 BEECHWOOD AVE, FLINT, MI, 48506","-83.63748,43.039288",69603092.0,L,26.0,49.0,2700.0,2009.0,-83.63748,43.039288,Copper,Lead,FLINT,0.0,2016-02-16 15:31:25,0.0,LG14306,3817 ,BEACHWOOD AVE,48506
1028,"1510  BEACH ST APT 1, FLINT, MI, 48503",Match,Exact,"1510 BEACH ST, FLINT, MI, 48503","-83.68386,43.00693",69575212.0,R,26.0,49.0,3800.0,1018.0,-83.68386,43.00693,Copper,Lead,FLINT,0.0,2016-03-03 12:24:16,3.0,LG20177,1510 ,BEACH ST APT 1,48503
2359,"4229  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4229 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.05296",69564416.0,L,26.0,49.0,700.0,1004.0,-83.72767,43.05296,Copper,Lead,FLINT,80.0,2016-02-06 11:40:16,3.0,LG10132,4229 ,BROWNELL BLVD,48504
1027,"2114 BEACH ST, FLINT, MI, 48503",Match,Exact,"2114 BEACH ST, FLINT, MI, 48503","-83.68002,43.001434",69575279.0,R,26.0,49.0,3800.0,2004.0,-83.68002,43.001434,Copper,Lead,FLINT,0.0,2016-04-05 13:11:14,1.0,LG31653,2114,BEACH ST,48503
2358,"4225  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4225 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052914",69564416.0,L,26.0,49.0,700.0,1004.0,-83.72767,43.052914,Copper,Lead,FLINT,0.0,2016-02-17 14:24:14,0.0,LG15003,4225 ,BROWNELL BLVD,48504
1026,"2114  BEACH ST, FLINT, MI, ",Match,Exact,"2114 BEACH ST, FLINT, MI, 48503","-83.68002,43.001434",69575279.0,R,26.0,49.0,3800.0,2004.0,-83.68002,43.001434,Copper,Lead,FLINT,0.0,2016-01-28 13:37:46,0.0,LG05680,2114 ,BEACH ST,
2357,"4221 BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4221 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052864",69564416.0,L,26.0,49.0,700.0,1004.0,-83.72767,43.052864,Copper,Lead,FLINT,170.0,2016-05-26 12:55:30,8.0,LG48018,4221,BROWNELL BLVD,48504
1025,"1933  BEACH ST, FLINT, MI, 48503",Match,Exact,"1933 BEACH ST, FLINT, MI, 48503","-83.68012,43.00246",69575276.0,L,26.0,49.0,3800.0,2002.0,-83.68012,43.00246,Copper,Lead,FLINT,80.0,2016-02-20 12:20:48,3.0,LG16203,1933 ,BEACH ST,48503
2356,"4221  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4221 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.052864",69564416.0,L,26.0,49.0,700.0,1004.0,-83.72767,43.052864,Copper,Lead,FLINT,120.0,2015-11-09 15:02:18,2.0,LF91274,4221 ,BROWNELL BLVD,48504
1024,"1120  BEACH ST, FLINT, MI, 48502",Match,Exact,"1120 BEACH ST, FLINT, MI, 48502","-83.687004,43.009827",69568146.0,R,26.0,49.0,2800.0,1008.0,-83.687004,43.009827,Copper,Lead,FLINT,130.0,2016-01-26 12:19:15,2.0,LG04091,1120 ,BEACH ST,48502
2354,"4217  BROWNELL BLVD, FLINT, MI, 48504",Match,Exact,"4217 BROWNELL BLVD, FLINT, MI, 48504","-83.72767,43.05282",69564416.0,L,26.0,49.0,700.0,1004.0,-83.72767,43.05282,Copper,Lead,FLINT,0.0,2016-02-22 12:05:46,0.0,LG16542,4217 ,BROWNELL BLVD,48504
3685,"3826  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3826 CLAIRMONT ST, FLINT, MI, 48532","-83.7359,42.99736",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.7359,42.99736,Copper,Lead,FLINT,90.0,2016-01-27 13:09:06,0.0,LG04970,3826 ,CLAIRMONT ST,48532
3686,"3902  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3902 CLAIRMONT ST, FLINT, MI, 48532","-83.736755,42.99734",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.736755,42.99734,Copper,Lead,FLINT,0.0,2016-01-27 13:09:13,0.0,LG04973,3902 ,CLAIRMONT ST,48532
3687,"3905  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3905 CLAIRMONT ST, FLINT, MI, 48532","-83.73678,42.99733",69573389.0,L,26.0,49.0,3600.0,3016.0,-83.73678,42.99733,Copper,Lead,FLINT,0.0,2016-02-02 13:19:39,0.0,LG07436,3905 ,CLAIRMONT ST,48532
3688,"3906  CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3906 CLAIRMONT ST, FLINT, MI, 48532","-83.7368,42.997337",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.7368,42.997337,Copper,Lead,FLINT,130.0,2016-02-22 12:04:07,2.0,LG16508,3906 ,CLAIRMONT ST,48532
3689,"3910 CLAIRMONT ST, FLINT, MI, 48532",Match,Exact,"3910 CLAIRMONT ST, FLINT, MI, 48532","-83.73685,42.997337",69573389.0,R,26.0,49.0,3600.0,3015.0,-83.73685,42.997337,Copper,Lead,FLINT,0.0,2016-03-09 12:25:39,0.0,LG21740,3910,CLAIRMONT ST,48532
2375,"216  BROWNING AVE, FLINT, MI, 48507",Match,Exact,"216 BROWNING AVE, FLINT, MI, 48507","-83.67295,42.98303",69575698.0,R,26.0,49.0,3500.0,1030.0,-83.67295,42.98303,Copper,Lead,FLINT,0.0,2016-02-10 14:29:48,0.0,LG11949,216 ,BROWNING AVE,48507
1043,"1006  BEARD ST, FLINT, MI, 48503",Match,Exact,"1006 BEARD ST, FLINT, MI, 48503","-83.66978,43.016396",69569279.0,R,26.0,49.0,3000.0,3018.0,-83.66978,43.016396,Copper,Lead,FLINT,0.0,2015-10-26 15:42:13,4.0,LF88961,1006 ,BEARD ST,48503
1041,"1001  BEARD ST, FLINT, MI, 48503",Match,Exact,"1001 BEARD ST, FLINT, MI, 48503","-83.66972,43.01641",69569280.0,L,26.0,49.0,3000.0,3017.0,-83.66972,43.01641,Copper,Lead,FLINT,0.0,2015-12-10 15:08:54,0.0,LF95923,1001 ,BEARD ST,48503
2372,"215 BROWNING AVE, FLINT, MI, 48507",Match,Exact,"215 BROWNING AVE, FLINT, MI, 48507","-83.67298,42.98304",69575698.0,L,26.0,49.0,3500.0,1029.0,-83.67298,42.98304,Copper,Lead,FLINT,130.0,2016-03-16 08:17:52,0.0,LG23978,215,BROWNING AVE,48507
1040,"927  BEARD ST, FLINT, MI, 48503",Match,Exact,"927 BEARD ST, FLINT, MI, 48503","-83.66978,43.0177",69569272.0,L,26.0,49.0,3000.0,3017.0,-83.66978,43.0177,Copper,Lead,FLINT,0.0,2016-01-20 13:22:31,4.0,LG00966,927 ,BEARD ST,48503
1038,"926 BEARD ST, FLINT, MI, 48503",Match,Exact,"926 BEARD ST, FLINT, MI, 48503","-83.66979,43.0177",69569272.0,R,26.0,49.0,3000.0,3018.0,-83.66979,43.0177,Copper,Lead,FLINT,0.0,2016-04-22 13:28:20,4.0,LG38240,926,BEARD ST,48503
2369,"215  BROWNING AVE, FLINT, MI, 48507",Match,Exact,"215 BROWNING AVE, FLINT, MI, 48507","-83.67298,42.98304",69575698.0,L,26.0,49.0,3500.0,1029.0,-83.67298,42.98304,Copper,Lead,FLINT,150.0,2016-02-03 13:38:15,0.0,LG08462,215 ,BROWNING AVE,48507
1037,"926  BEARD ST, FLINT, MI, ",Match,Exact,"926 BEARD ST, FLINT, MI, 48503","-83.66979,43.0177",69569272.0,R,26.0,49.0,3000.0,3018.0,-83.66979,43.0177,Copper,Lead,,0.0,2016-01-15 10:58:00,6.0,LF99914,926 ,BEARD ST,
1036,"923  BEARD ST, FLINT, MI, 48503",Match,Exact,"923 BEARD ST, FLINT, MI, 48503","-83.66978,43.01776",69569272.0,L,26.0,49.0,3000.0,3017.0,-83.66978,43.01776,Copper,Lead,FLINT,0.0,2016-03-03 12:24:02,0.0,LG20164,923 ,BEARD ST,48503
